#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
** LATIN **;;;;;;;;;;;;;;
** ROMAN **;;;;;;;;;;;;;;
emperor_title_queen_mother_female_norman;Impératrice Douairière;Impératrice Douairière;Impératrice Douairière;;Impératrice Douairière;;;;;;;;;x
city_emperor_norman;Grand Prince;Grand Prince;Grand Prince;;Grand Prince;;;;;;;;;x
city_empire_of_norman;Principality of;Principauté de;Fürstentum von;;Principado de;;;;;;;;;x
;;;;;;;;;;;;;;
city_king_norman;High Chancellor;Grand Chancellier;Großkanzler;;Gran Canciller;;;;;;;;;x
city_kingdom_of_norman;Federation of;Fédération de;Föderation von;;Federación de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_norman;First Mayor;Premier Maire;Erster Bürgermeister;;Primer Alcalde;;;;;;;;;x
;;;;;;;;;;;;;;
city_count_norman;High-Reeve;Haut-Reeve;Hoher-Reeve;;Alta Reeve;;;;;;;;;x
;;;;;;;;;;;;;;
** ITALIAN **;;;;;;;;;;;;;;
emperor_italian;Imperatore;Imperatore;Imperatore;;Imperatore;;;;;;;;;x
emperor_female_italian;Imperatrice;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x
emperor_title_queen_mother_female_italian;Imperatrice Vedova;Imperatrice Vedova;Imperatrice Vedova;;Imperatrice Vedova;;;;;;;;;x
city_emperor_italian;Console;Console;Console;;Console;;;;;;;;;x
city_empire_of_italian;Senate of;Sénat de;Senat von;;Senado de;;;;;;;;;x
;;;;;;;;;;;;;;
city_king_italian;Serene Doge;Doge Sérénissime;Gelassene Doge;;Doge Serenísima;;;;;;;;;x
city_kingdom_of_italian;Serene Republic;République Sérénissime de;Gelassene Republik von;;Serenísima República de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_italian;Doge;Doge;Doge;;Doge;;;;;;;;;x
;;;;;;;;;;;;;;
** SICILIAN **;;;;;;;;;;;;;;
emperor_sicilian;Imperatore;Imperatore;Imperatore;;Imperatore;;;;;;;;;x
emperor_female_sicilian;Imperatrice;Imperatrice;Imperatrice;;Imperatrice;;;;;;;;;x
emperor_title_queen_mother_female_sicilian;Imperatrice Vedova;Imperatrice Vedova;Imperatrice Vedova;;Imperatrice Vedova;;;;;;;;;x
city_emperor_sicilian;Console;Console;Console;;Console;;;;;;;;;x
city_empire_of_sicilian;Senate of;Sénat de;Senat von;;Senado de;;;;;;;;;x
;;;;;;;;;;;;;;
city_king_sicilian;Serene Doge;Doge Sérénissime;Gelassene Doge;;Doge Serenísima;;;;;;;;;x
city_kingdom_of_sicilian;Serene Republic;République Sérénissime de;Gelassene Republik von;;Serenísima República de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_sicilian;Doge;Doge;Doge;;Doge;;;;;;;;;x
