#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
** FINNO-UGRIC **;;;;;;;;;;;;;;
** FINNISH **;;;;;;;;;;;;;;
king_female_samoyed;Grand Duchess;Grande-Duchesse;Großherzogin;;Gran Duquesa;;;;;;;;;x
kingdom_of_samoyed;Grand Duchy of;Grand-Duché de;Großherzogtum von;;Gran Ducado de;;;;;;;;;x
city_king_samoyed;High Chancellor;Grand Chancellier;Großkanzler;;Gran Canciller;;;;;;;;;x
city_kingdom_of_samoyed;Grand Republic of;Grande République de;Großen Republik;;Gran República de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_samoyed;Voivode;Voïvode;Woiwode;;Voïvode;;;;;;;;;x
;;;;;;;;;;;;;;
family_palace_baron_samoyed;Magnate;Magnat;Magnat;;Magnate;;;;;;;;;x
family_palace_baron_female_samoyed;Lady;Dame;Frau;;Señora;;;;;;;;;x
;;;;;;;;;;;;;;
** MORDVIN **;;;;;;;;;;;;;;
emperor_mordvin;Karalis;Karalis;Karalis;;Karalis;;;;;;;;;x
emperor_female_mordvin;Karaliene;Karaliene;Karaliene;;Karaliene;;;;;;;;;x
emperor_title_queen_mother_female_mordvin;Karaliene Mate;Karaliene Mate;Karaliene Mate;;Karaliene Mate;;;;;;;;;x
city_emperor_mordvin;Liela Princis;Liela Princis;Liela Princis;;Liela Princis;;;;;;;;;x
city_empire_of_mordvin;Grand Principality of;Grande Principauté de;Großfürstentum von;;Gran Principado de;;;;;;;;;x
;;;;;;;;;;;;;;
king_mordvin;Grand Duke;Grand-Duc;Großherzog;;Gran Duque;;;;;;;;;x
king_female_mordvin;Grand Duchess;Grande-Duchesse;Großherzogin;;Gran Duquesa;;;;;;;;;x
kingdom_of_mordvin;Grand Duchy of;Grand-Duché de;Großherzogtum von;;Gran Ducado de;;;;;;;;;x
city_king_mordvin;High Chancellor;Grand Chancellier;Großkanzler;;Gran Canciller;;;;;;;;;x
city_kingdom_of_mordvin;Grand Republic of;Grande République de;Großen Republik;;Gran República de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_mordvin;Voivode;Voïvode;Woiwode;;Voïvode;;;;;;;;;x
;;;;;;;;;;;;;;
family_palace_baron_mordvin;Magnate;Magnat;Magnat;;Magnate;;;;;;;;;x
family_palace_baron_female_mordvin;Lady;Dame;Frau;;Señora;;;;;;;;;x
;;;;;;;;;;;;;;
** UDMURT **;;;;;;;;;;;;;;
emperor_udmurt;Karalis;Karalis;Karalis;;Karalis;;;;;;;;;x
emperor_female_udmurt;Karaliene;Karaliene;Karaliene;;Karaliene;;;;;;;;;x
emperor_title_queen_mother_female_udmurt;Karaliene Mate;Karaliene Mate;Karaliene Mate;;Karaliene Mate;;;;;;;;;x
city_emperor_udmurt;Liela Princis;Liela Princis;Liela Princis;;Liela Princis;;;;;;;;;x
city_empire_of_udmurt;Grand Principality of;Grande Principauté de;Großfürstentum von;;Gran Principado de;;;;;;;;;x
;;;;;;;;;;;;;;
king_udmurt;Grand Duke;Grand-Duc;Großherzog;;Gran Duque;;;;;;;;;x
king_female_udmurt;Grand Duchess;Grande-Duchesse;Großherzogin;;Gran Duquesa;;;;;;;;;x
kingdom_of_udmurt;Grand Duchy of;Grand-Duché de;Großherzogtum von;;Gran Ducado de;;;;;;;;;x
city_king_udmurt;High Chancellor;Grand Chancellier;Großkanzler;;Gran Canciller;;;;;;;;;x
city_kingdom_of_udmurt;Grand Republic of;Grande République de;Großen Republik;;Gran República de;;;;;;;;;x
;;;;;;;;;;;;;;
city_duke_udmurt;Voivode;Voïvode;Woiwode;;Voïvode;;;;;;;;;x
;;;;;;;;;;;;;;
family_palace_baron_udmurt;Magnate;Magnat;Magnat;;Magnate;;;;;;;;;x
family_palace_baron_female_udmurt;Lady;Dame;Frau;;Señora;;;;;;;;;x
